,FGEOID,GEOID,COUNTY,STATE,GEOID_FILE,NAME_FILE,Memory Usage (GB)
724,0500000US29073,29073,Gasconade,Missouri,0500000US29073.graphml,"Gasconade County, Missouri.graphml",0.09638668800000003
725,0500000US29075,29075,Gentry,Missouri,0500000US29075.graphml,"Gentry County, Missouri.graphml",0.056508031999999986
726,0500000US29077,29077,Greene,Missouri,0500000US29077.graphml,"Greene County, Missouri.graphml",0.459058816
727,0500000US29079,29079,Grundy,Missouri,0500000US29079.graphml,"Grundy County, Missouri.graphml",0.07288384
728,0500000US29081,29081,Harrison,Missouri,0500000US29081.graphml,"Harrison County, Missouri.graphml",0.08352115199999999
729,0500000US29083,29083,Henry,Missouri,0500000US29083.graphml,"Henry County, Missouri.graphml",0.094744192
730,0500000US29085,29085,Hickory,Missouri,0500000US29085.graphml,"Hickory County, Missouri.graphml",0.07016
731,0500000US29087,29087,Holt,Missouri,0500000US29087.graphml,"Holt County, Missouri.graphml",0.06664153600000003
732,0500000US29089,29089,Howard,Missouri,0500000US29089.graphml,"Howard County, Missouri.graphml",0.09567398399999999
733,0500000US29091,29091,Howell,Missouri,0500000US29091.graphml,"Howell County, Missouri.graphml",0.13786688
734,0500000US29093,29093,Iron,Missouri,0500000US29093.graphml,"Iron County, Missouri.graphml",0.06363916800000002
735,0500000US29095,29095,Jackson,Missouri,0500000US29095.graphml,"Jackson County, Missouri.graphml",1.1796271360000001
736,0500000US29097,29097,Jasper,Missouri,0500000US29097.graphml,"Jasper County, Missouri.graphml",0.25768307200000007
737,0500000US29099,29099,Jefferson,Missouri,0500000US29099.graphml,"Jefferson County, Missouri.graphml",0.61044288
738,0500000US29101,29101,Johnson,Missouri,0500000US29101.graphml,"Johnson County, Missouri.graphml",0.16883264
739,0500000US29103,29103,Knox,Missouri,0500000US29103.graphml,"Knox County, Missouri.graphml",0.04279052800000002
740,0500000US29105,29105,Laclede,Missouri,0500000US29105.graphml,"Laclede County, Missouri.graphml",0.13499148800000002
741,0500000US29107,29107,Lafayette,Missouri,0500000US29107.graphml,"Lafayette County, Missouri.graphml",0.158826112
742,0500000US29109,29109,Lawrence,Missouri,0500000US29109.graphml,"Lawrence County, Missouri.graphml",0.14352755199999997
743,0500000US29111,29111,Lewis,Missouri,0500000US29111.graphml,"Lewis County, Missouri.graphml",0.091057792
744,0500000US29113,29113,Lincoln,Missouri,0500000US29113.graphml,"Lincoln County, Missouri.graphml",0.24741849600000002
745,0500000US29115,29115,Linn,Missouri,0500000US29115.graphml,"Linn County, Missouri.graphml",0.07820454399999999
746,0500000US29117,29117,Livingston,Missouri,0500000US29117.graphml,"Livingston County, Missouri.graphml",0.07744678399999999
747,0500000US29119,29119,McDonald,Missouri,0500000US29119.graphml,"McDonald County, Missouri.graphml",0.200429184
748,0500000US29121,29121,Macon,Missouri,0500000US29121.graphml,"Macon County, Missouri.graphml",0.08458201600000001
749,0500000US29123,29123,Madison,Missouri,0500000US29123.graphml,"Madison County, Missouri.graphml",0.05618854399999998
750,0500000US29125,29125,Maries,Missouri,0500000US29125.graphml,"Maries County, Missouri.graphml",0.09693964800000002
751,0500000US29127,29127,Marion,Missouri,0500000US29127.graphml,"Marion County, Missouri.graphml",0.13869017600000003
752,0500000US29129,29129,Mercer,Missouri,0500000US29129.graphml,"Mercer County, Missouri.graphml",0.05189593600000003
753,0500000US29131,29131,Miller,Missouri,0500000US29131.graphml,"Miller County, Missouri.graphml",0.132271744
754,0500000US29133,29133,Mississippi,Missouri,0500000US29133.graphml,"Mississippi County, Missouri.graphml",0.10280921600000001
755,0500000US29135,29135,Moniteau,Missouri,0500000US29135.graphml,"Moniteau County, Missouri.graphml",0.10965772800000004
756,0500000US29137,29137,Monroe,Missouri,0500000US29137.graphml,"Monroe County, Missouri.graphml",0.088702592
757,0500000US29139,29139,Montgomery,Missouri,0500000US29139.graphml,"Montgomery County, Missouri.graphml",0.09922112
758,0500000US29141,29141,Morgan,Missouri,0500000US29141.graphml,"Morgan County, Missouri.graphml",0.15340300800000004
759,0500000US29143,29143,New Madrid,Missouri,0500000US29143.graphml,"New Madrid County, Missouri.graphml",0.13481536000000002
760,0500000US29145,29145,Newton,Missouri,0500000US29145.graphml,"Newton County, Missouri.graphml",0.23695731200000006
761,0500000US29147,29147,Nodaway,Missouri,0500000US29147.graphml,"Nodaway County, Missouri.graphml",0.095653504
762,0500000US29149,29149,Oregon,Missouri,0500000US29149.graphml,"Oregon County, Missouri.graphml",0.06250048
763,0500000US29151,29151,Osage,Missouri,0500000US29151.graphml,"Osage County, Missouri.graphml",0.07897049600000003
764,0500000US29153,29153,Ozark,Missouri,0500000US29153.graphml,"Ozark County, Missouri.graphml",0.0759968
765,0500000US29155,29155,Pemiscot,Missouri,0500000US29155.graphml,"Pemiscot County, Missouri.graphml",0.130354816
766,0500000US29157,29157,Perry,Missouri,0500000US29157.graphml,"Perry County, Missouri.graphml",0.08664640000000001
767,0500000US29159,29159,Pettis,Missouri,0500000US29159.graphml,"Pettis County, Missouri.graphml",0.140123776
768,0500000US29161,29161,Phelps,Missouri,0500000US29161.graphml,"Phelps County, Missouri.graphml",0.18227980800000002
769,0500000US29163,29163,Pike,Missouri,0500000US29163.graphml,"Pike County, Missouri.graphml",0.121589376
770,0500000US29165,29165,Platte,Missouri,0500000US29165.graphml,"Platte County, Missouri.graphml",0.5178528
771,0500000US29167,29167,Polk,Missouri,0500000US29167.graphml,"Polk County, Missouri.graphml",0.150474368
772,0500000US29169,29169,Pulaski,Missouri,0500000US29169.graphml,"Pulaski County, Missouri.graphml",0.10573375999999998
773,0500000US29171,29171,Putnam,Missouri,0500000US29171.graphml,"Putnam County, Missouri.graphml",0.06326643200000001
774,0500000US29173,29173,Ralls,Missouri,0500000US29173.graphml,"Ralls County, Missouri.graphml",0.10818726399999998
775,0500000US29175,29175,Randolph,Missouri,0500000US29175.graphml,"Randolph County, Missouri.graphml",0.08812505600000001
776,0500000US29177,29177,Ray,Missouri,0500000US29177.graphml,"Ray County, Missouri.graphml",0.11322943999999999
777,0500000US29179,29179,Reynolds,Missouri,0500000US29179.graphml,"Reynolds County, Missouri.graphml",0.07299033600000002
778,0500000US29181,29181,Ripley,Missouri,0500000US29181.graphml,"Ripley County, Missouri.graphml",0.06662515199999999
779,0500000US29183,29183,St. Charles,Missouri,0500000US29183.graphml,"St. Charles County, Missouri.graphml",0.975830656
780,0500000US29185,29185,St. Clair,Missouri,0500000US29185.graphml,"St. Clair County, Missouri.graphml",0.08764582399999998
781,0500000US29186,29186,Ste. Genevieve,Missouri,0500000US29186.graphml,"Ste. Genevieve County, Missouri.graphml",0.13914483200000002
782,0500000US29187,29187,St. Francois,Missouri,0500000US29187.graphml,"St. Francois County, Missouri.graphml",0.178978432
783,0500000US29189,29189,St. Louis,Missouri,0500000US29189.graphml,"St. Louis County, Missouri.graphml",1.521667712
784,0500000US29195,29195,Saline,Missouri,0500000US29195.graphml,"Saline County, Missouri.graphml",0.13141977600000002
785,0500000US29197,29197,Schuyler,Missouri,0500000US29197.graphml,"Schuyler County, Missouri.graphml",0.03917376
786,0500000US29199,29199,Scotland,Missouri,0500000US29199.graphml,"Scotland County, Missouri.graphml",0.04311001600000003
787,0500000US29201,29201,Scott,Missouri,0500000US29201.graphml,"Scott County, Missouri.graphml",0.1488032
788,0500000US29203,29203,Shannon,Missouri,0500000US29203.graphml,"Shannon County, Missouri.graphml",0.08561420800000002
789,0500000US29205,29205,Shelby,Missouri,0500000US29205.graphml,"Shelby County, Missouri.graphml",0.05287488000000001
790,0500000US29207,29207,Stoddard,Missouri,0500000US29207.graphml,"Stoddard County, Missouri.graphml",0.17063897600000003
791,0500000US29209,29209,Stone,Missouri,0500000US29209.graphml,"Stone County, Missouri.graphml",0.32656550399999995
792,0500000US29211,29211,Sullivan,Missouri,0500000US29211.graphml,"Sullivan County, Missouri.graphml",0.08046963199999999
793,0500000US29213,29213,Taney,Missouri,0500000US29213.graphml,"Taney County, Missouri.graphml",0.19836479999999998
794,0500000US29215,29215,Texas,Missouri,0500000US29215.graphml,"Texas County, Missouri.graphml",0.183737984
795,0500000US29217,29217,Vernon,Missouri,0500000US29217.graphml,"Vernon County, Missouri.graphml",0.12654553600000004
796,0500000US29219,29219,Warren,Missouri,0500000US29219.graphml,"Warren County, Missouri.graphml",0.216092288
797,0500000US29221,29221,Washington,Missouri,0500000US29221.graphml,"Washington County, Missouri.graphml",0.16173017600000003
798,0500000US29223,29223,Wayne,Missouri,0500000US29223.graphml,"Wayne County, Missouri.graphml",0.09007065600000003
799,0500000US29225,29225,Webster,Missouri,0500000US29225.graphml,"Webster County, Missouri.graphml",0.222371456
800,0500000US29227,29227,Worth,Missouri,0500000US29227.graphml,"Worth County, Missouri.graphml",0.034819712
801,0500000US29229,29229,Wright,Missouri,0500000US29229.graphml,"Wright County, Missouri.graphml",0.12063910399999997
802,0500000US29510,29510,St. Louis city,Missouri,0500000US29510.graphml,"St. Louis city County, Missouri.graphml",0.6951194879999999
803,0500000US31001,31001,Adams,Nebraska,0500000US31001.graphml,"Adams County, Nebraska.graphml",0.08941939199999999
804,0500000US31003,31003,Antelope,Nebraska,0500000US31003.graphml,"Antelope County, Nebraska.graphml",0.06492940800000002
805,0500000US31005,31005,Arthur,Nebraska,0500000US31005.graphml,"Arthur County, Nebraska.graphml",0.006241920000000012
806,0500000US31007,31007,Banner,Nebraska,0500000US31007.graphml,"Banner County, Nebraska.graphml",0.021921408000000003
807,0500000US31009,31009,Blaine,Nebraska,0500000US31009.graphml,"Blaine County, Nebraska.graphml",0.008199808000000003
808,0500000US31011,31011,Boone,Nebraska,0500000US31011.graphml,"Boone County, Nebraska.graphml",0.05136345600000003
809,0500000US31013,31013,Box Butte,Nebraska,0500000US31013.graphml,"Box Butte County, Nebraska.graphml",0.03325913600000002
810,0500000US31015,31015,Boyd,Nebraska,0500000US31015.graphml,"Boyd County, Nebraska.graphml",0.03213273600000002
811,0500000US31017,31017,Brown,Nebraska,0500000US31017.graphml,"Brown County, Nebraska.graphml",0.019652223999999996
812,0500000US31019,31019,Buffalo,Nebraska,0500000US31019.graphml,"Buffalo County, Nebraska.graphml",0.11574848000000001
813,0500000US31021,31021,Burt,Nebraska,0500000US31021.graphml,"Burt County, Nebraska.graphml",0.06216460800000001
814,0500000US31023,31023,Butler,Nebraska,0500000US31023.graphml,"Butler County, Nebraska.graphml",0.10421823999999999
815,0500000US31025,31025,Cass,Nebraska,0500000US31025.graphml,"Cass County, Nebraska.graphml",0.17702463999999998
816,0500000US31027,31027,Cedar,Nebraska,0500000US31027.graphml,"Cedar County, Nebraska.graphml",0.10020825600000002
817,0500000US31029,31029,Chase,Nebraska,0500000US31029.graphml,"Chase County, Nebraska.graphml",0.02992499200000001
818,0500000US31031,31031,Cherry,Nebraska,0500000US31031.graphml,"Cherry County, Nebraska.graphml",0.03410700800000002
819,0500000US31033,31033,Cheyenne,Nebraska,0500000US31033.graphml,"Cheyenne County, Nebraska.graphml",0.04551027199999999
820,0500000US31035,31035,Clay,Nebraska,0500000US31035.graphml,"Clay County, Nebraska.graphml",0.08260774399999998
821,0500000US31037,31037,Colfax,Nebraska,0500000US31037.graphml,"Colfax County, Nebraska.graphml",0.07402662399999999
822,0500000US31039,31039,Cuming,Nebraska,0500000US31039.graphml,"Cuming County, Nebraska.graphml",0.07310502399999999
823,0500000US31041,31041,Custer,Nebraska,0500000US31041.graphml,"Custer County, Nebraska.graphml",0.07450176
824,0500000US31043,31043,Dakota,Nebraska,0500000US31043.graphml,"Dakota County, Nebraska.graphml",0.14904895999999998
825,0500000US31045,31045,Dawes,Nebraska,0500000US31045.graphml,"Dawes County, Nebraska.graphml",0.030416512000000007
826,0500000US31047,31047,Dawson,Nebraska,0500000US31047.graphml,"Dawson County, Nebraska.graphml",0.069234304
827,0500000US31049,31049,Deuel,Nebraska,0500000US31049.graphml,"Deuel County, Nebraska.graphml",0.033095296000000024
828,0500000US31051,31051,Dixon,Nebraska,0500000US31051.graphml,"Dixon County, Nebraska.graphml",0.073424512
829,0500000US31053,31053,Dodge,Nebraska,0500000US31053.graphml,"Dodge County, Nebraska.graphml",0.10277235199999998
830,0500000US31055,31055,Douglas,Nebraska,0500000US31055.graphml,"Douglas County, Nebraska.graphml",0.792628864
831,0500000US31057,31057,Dundy,Nebraska,0500000US31057.graphml,"Dundy County, Nebraska.graphml",0.026717824
832,0500000US31059,31059,Fillmore,Nebraska,0500000US31059.graphml,"Fillmore County, Nebraska.graphml",0.07162227199999999
833,0500000US31061,31061,Franklin,Nebraska,0500000US31061.graphml,"Franklin County, Nebraska.graphml",0.04592806399999999
834,0500000US31063,31063,Frontier,Nebraska,0500000US31063.graphml,"Frontier County, Nebraska.graphml",0.04118080000000002
835,0500000US31065,31065,Furnas,Nebraska,0500000US31065.graphml,"Furnas County, Nebraska.graphml",0.052616832
836,0500000US31067,31067,Gage,Nebraska,0500000US31067.graphml,"Gage County, Nebraska.graphml",0.11169753600000001
837,0500000US31069,31069,Garden,Nebraska,0500000US31069.graphml,"Garden County, Nebraska.graphml",0.022957696000000027
838,0500000US31071,31071,Garfield,Nebraska,0500000US31071.graphml,"Garfield County, Nebraska.graphml",0.013364864000000004
839,0500000US31073,31073,Gosper,Nebraska,0500000US31073.graphml,"Gosper County, Nebraska.graphml",0.046124672000000005
840,0500000US31075,31075,Grant,Nebraska,0500000US31075.graphml,"Grant County, Nebraska.graphml",0.0059306239999999955
841,0500000US31077,31077,Greeley,Nebraska,0500000US31077.graphml,"Greeley County, Nebraska.graphml",0.03566348800000002
842,0500000US31079,31079,Hall,Nebraska,0500000US31079.graphml,"Hall County, Nebraska.graphml",0.12380121600000002
843,0500000US31081,31081,Hamilton,Nebraska,0500000US31081.graphml,"Hamilton County, Nebraska.graphml",0.11835353600000001
844,0500000US31083,31083,Harlan,Nebraska,0500000US31083.graphml,"Harlan County, Nebraska.graphml",0.05429619199999999
845,0500000US31085,31085,Hayes,Nebraska,0500000US31085.graphml,"Hayes County, Nebraska.graphml",0.022707840000000007
846,0500000US31087,31087,Hitchcock,Nebraska,0500000US31087.graphml,"Hitchcock County, Nebraska.graphml",0.03429132800000001
847,0500000US31089,31089,Holt,Nebraska,0500000US31089.graphml,"Holt County, Nebraska.graphml",0.075681408
848,0500000US31091,31091,Hooker,Nebraska,0500000US31091.graphml,"Hooker County, Nebraska.graphml",0.006717055999999999
849,0500000US31093,31093,Howard,Nebraska,0500000US31093.graphml,"Howard County, Nebraska.graphml",0.05422656000000001
850,0500000US31095,31095,Jefferson,Nebraska,0500000US31095.graphml,"Jefferson County, Nebraska.graphml",0.06158297600000001
851,0500000US31097,31097,Johnson,Nebraska,0500000US31097.graphml,"Johnson County, Nebraska.graphml",0.04733299199999999
852,0500000US31099,31099,Kearney,Nebraska,0500000US31099.graphml,"Kearney County, Nebraska.graphml",0.09290099199999999
853,0500000US31101,31101,Keith,Nebraska,0500000US31101.graphml,"Keith County, Nebraska.graphml",0.041787008000000014
854,0500000US31103,31103,Keya Paha,Nebraska,0500000US31103.graphml,"Keya Paha County, Nebraska.graphml",0.01721510400000001
855,0500000US31105,31105,Kimball,Nebraska,0500000US31105.graphml,"Kimball County, Nebraska.graphml",0.032403072000000005
856,0500000US31107,31107,Knox,Nebraska,0500000US31107.graphml,"Knox County, Nebraska.graphml",0.10011404800000004
857,0500000US31109,31109,Lancaster,Nebraska,0500000US31109.graphml,"Lancaster County, Nebraska.graphml",0.352194176
858,0500000US31111,31111,Lincoln,Nebraska,0500000US31111.graphml,"Lincoln County, Nebraska.graphml",0.093642368
859,0500000US31113,31113,Logan,Nebraska,0500000US31113.graphml,"Logan County, Nebraska.graphml",0.011644544000000007
860,0500000US31115,31115,Loup,Nebraska,0500000US31115.graphml,"Loup County, Nebraska.graphml",0.012226176000000005
861,0500000US31117,31117,McPherson,Nebraska,0500000US31117.graphml,"McPherson County, Nebraska.graphml",0.006725248000000017
862,0500000US31119,31119,Madison,Nebraska,0500000US31119.graphml,"Madison County, Nebraska.graphml",0.08171072000000001
863,0500000US31121,31121,Merrick,Nebraska,0500000US31121.graphml,"Merrick County, Nebraska.graphml",0.114802304
864,0500000US31123,31123,Morrill,Nebraska,0500000US31123.graphml,"Morrill County, Nebraska.graphml",0.033541760000000004
865,0500000US31125,31125,Nance,Nebraska,0500000US31125.graphml,"Nance County, Nebraska.graphml",0.0451744
866,0500000US31127,31127,Nemaha,Nebraska,0500000US31127.graphml,"Nemaha County, Nebraska.graphml",0.05597145600000003
867,0500000US31129,31129,Nuckolls,Nebraska,0500000US31129.graphml,"Nuckolls County, Nebraska.graphml",0.06066956800000001
868,0500000US31131,31131,Otoe,Nebraska,0500000US31131.graphml,"Otoe County, Nebraska.graphml",0.09827904000000001
869,0500000US31133,31133,Pawnee,Nebraska,0500000US31133.graphml,"Pawnee County, Nebraska.graphml",0.04782041600000003
870,0500000US31135,31135,Perkins,Nebraska,0500000US31135.graphml,"Perkins County, Nebraska.graphml",0.037387904
871,0500000US31137,31137,Phelps,Nebraska,0500000US31137.graphml,"Phelps County, Nebraska.graphml",0.07978969600000002
872,0500000US31139,31139,Pierce,Nebraska,0500000US31139.graphml,"Pierce County, Nebraska.graphml",0.089235072
873,0500000US31141,31141,Platte,Nebraska,0500000US31141.graphml,"Platte County, Nebraska.graphml",0.09756224
874,0500000US31143,31143,Polk,Nebraska,0500000US31143.graphml,"Polk County, Nebraska.graphml",0.07960537600000003
875,0500000US31145,31145,Red Willow,Nebraska,0500000US31145.graphml,"Red Willow County, Nebraska.graphml",0.047963776000000014
876,0500000US31147,31147,Richardson,Nebraska,0500000US31147.graphml,"Richardson County, Nebraska.graphml",0.06388902399999999
877,0500000US31149,31149,Rock,Nebraska,0500000US31149.graphml,"Rock County, Nebraska.graphml",0.018177663999999982
878,0500000US31151,31151,Saline,Nebraska,0500000US31151.graphml,"Saline County, Nebraska.graphml",0.07646784000000001
879,0500000US31153,31153,Sarpy,Nebraska,0500000US31153.graphml,"Sarpy County, Nebraska.graphml",0.595418752
880,0500000US31155,31155,Saunders,Nebraska,0500000US31155.graphml,"Saunders County, Nebraska.graphml",0.187793024
881,0500000US31157,31157,Scotts Bluff,Nebraska,0500000US31157.graphml,"Scotts Bluff County, Nebraska.graphml",0.072605312
882,0500000US31159,31159,Seward,Nebraska,0500000US31159.graphml,"Seward County, Nebraska.graphml",0.09141004800000002
883,0500000US31161,31161,Sheridan,Nebraska,0500000US31161.graphml,"Sheridan County, Nebraska.graphml",0.043470463999999986
884,0500000US31163,31163,Sherman,Nebraska,0500000US31163.graphml,"Sherman County, Nebraska.graphml",0.04712000000000002
885,0500000US31165,31165,Sioux,Nebraska,0500000US31165.graphml,"Sioux County, Nebraska.graphml",0.03667520000000002
886,0500000US31167,31167,Stanton,Nebraska,0500000US31167.graphml,"Stanton County, Nebraska.graphml",0.08002726399999999
887,0500000US31169,31169,Thayer,Nebraska,0500000US31169.graphml,"Thayer County, Nebraska.graphml",0.06483520000000004
888,0500000US31171,31171,Thomas,Nebraska,0500000US31171.graphml,"Thomas County, Nebraska.graphml",0.008404608000000008
889,0500000US31173,31173,Thurston,Nebraska,0500000US31173.graphml,"Thurston County, Nebraska.graphml",0.056499839999999996
890,0500000US31175,31175,Valley,Nebraska,0500000US31175.graphml,"Valley County, Nebraska.graphml",0.038690432
891,0500000US31177,31177,Washington,Nebraska,0500000US31177.graphml,"Washington County, Nebraska.graphml",0.19779955200000002
892,0500000US31179,31179,Wayne,Nebraska,0500000US31179.graphml,"Wayne County, Nebraska.graphml",0.08914905600000003
893,0500000US31181,31181,Webster,Nebraska,0500000US31181.graphml,"Webster County, Nebraska.graphml",0.04815628800000002
894,0500000US31183,31183,Wheeler,Nebraska,0500000US31183.graphml,"Wheeler County, Nebraska.graphml",0.01918118399999999
895,0500000US31185,31185,York,Nebraska,0500000US31185.graphml,"York County, Nebraska.graphml",0.08401267200000001
896,0500000US38001,38001,Adams,NorthDakota,0500000US38001.graphml,"Adams County, NorthDakota.graphml",0.022482560000000013
897,0500000US38003,38003,Barnes,NorthDakota,0500000US38003.graphml,"Barnes County, NorthDakota.graphml",0.062111360000000004
898,0500000US38005,38005,Benson,NorthDakota,0500000US38005.graphml,"Benson County, NorthDakota.graphml",0.06029273600000001
899,0500000US38007,38007,Billings,NorthDakota,0500000US38007.graphml,"Billings County, NorthDakota.graphml",0.014806656000000001
900,0500000US38009,38009,Bottineau,NorthDakota,0500000US38009.graphml,"Bottineau County, NorthDakota.graphml",0.056635008000000014
901,0500000US38011,38011,Bowman,NorthDakota,0500000US38011.graphml,"Bowman County, NorthDakota.graphml",0.021757568000000005
902,0500000US38013,38013,Burke,NorthDakota,0500000US38013.graphml,"Burke County, NorthDakota.graphml",0.03517606399999998
903,0500000US38015,38015,Burleigh,NorthDakota,0500000US38015.graphml,"Burleigh County, NorthDakota.graphml",0.12802828800000002
904,0500000US38017,38017,Cass,NorthDakota,0500000US38017.graphml,"Cass County, NorthDakota.graphml",0.22210931200000003
905,0500000US38019,38019,Cavalier,NorthDakota,0500000US38019.graphml,"Cavalier County, NorthDakota.graphml",0.04759923199999999
906,0500000US38021,38021,Dickey,NorthDakota,0500000US38021.graphml,"Dickey County, NorthDakota.graphml",0.046374528000000026
907,0500000US38023,38023,Divide,NorthDakota,0500000US38023.graphml,"Divide County, NorthDakota.graphml",0.03329600000000002
908,0500000US38025,38025,Dunn,NorthDakota,0500000US38025.graphml,"Dunn County, NorthDakota.graphml",0.031895168
909,0500000US38027,38027,Eddy,NorthDakota,0500000US38027.graphml,"Eddy County, NorthDakota.graphml",0.024247936000000025
910,0500000US38029,38029,Emmons,NorthDakota,0500000US38029.graphml,"Emmons County, NorthDakota.graphml",0.02717248
911,0500000US38031,38031,Foster,NorthDakota,0500000US38031.graphml,"Foster County, NorthDakota.graphml",0.025947776000000033
912,0500000US38033,38033,Golden Valley,NorthDakota,0500000US38033.graphml,"Golden Valley County, NorthDakota.graphml",0.01568729599999999
913,0500000US38035,38035,Grand Forks,NorthDakota,0500000US38035.graphml,"Grand Forks County, NorthDakota.graphml",0.12725824
914,0500000US38037,38037,Grant,NorthDakota,0500000US38037.graphml,"Grant County, NorthDakota.graphml",0.020631168000000005
915,0500000US38039,38039,Griggs,NorthDakota,0500000US38039.graphml,"Griggs County, NorthDakota.graphml",0.030748288000000012
916,0500000US38041,38041,Hettinger,NorthDakota,0500000US38041.graphml,"Hettinger County, NorthDakota.graphml",0.021151360000000008
917,0500000US38043,38043,Kidder,NorthDakota,0500000US38043.graphml,"Kidder County, NorthDakota.graphml",0.025562751999999994
918,0500000US38045,38045,LaMoure,NorthDakota,0500000US38045.graphml,"LaMoure County, NorthDakota.graphml",0.038416000000000006
919,0500000US38047,38047,Logan,NorthDakota,0500000US38047.graphml,"Logan County, NorthDakota.graphml",0.022843008000000026
920,0500000US38049,38049,McHenry,NorthDakota,0500000US38049.graphml,"McHenry County, NorthDakota.graphml",0.058285696000000026
921,0500000US38051,38051,McIntosh,NorthDakota,0500000US38051.graphml,"McIntosh County, NorthDakota.graphml",0.02492787199999999
922,0500000US38053,38053,McKenzie,NorthDakota,0500000US38053.graphml,"McKenzie County, NorthDakota.graphml",0.084528768
923,0500000US38055,38055,McLean,NorthDakota,0500000US38055.graphml,"McLean County, NorthDakota.graphml",0.052780672
924,0500000US38057,38057,Mercer,NorthDakota,0500000US38057.graphml,"Mercer County, NorthDakota.graphml",0.032001663999999985
925,0500000US38059,38059,Morton,NorthDakota,0500000US38059.graphml,"Morton County, NorthDakota.graphml",0.12303936000000001
926,0500000US38061,38061,Mountrail,NorthDakota,0500000US38061.graphml,"Mountrail County, NorthDakota.graphml",0.06293056
927,0500000US38063,38063,Nelson,NorthDakota,0500000US38063.graphml,"Nelson County, NorthDakota.graphml",0.03446745600000001
928,0500000US38065,38065,Oliver,NorthDakota,0500000US38065.graphml,"Oliver County, NorthDakota.graphml",0.02949081600000003
929,0500000US38067,38067,Pembina,NorthDakota,0500000US38067.graphml,"Pembina County, NorthDakota.graphml",0.051248768
930,0500000US38069,38069,Pierce,NorthDakota,0500000US38069.graphml,"Pierce County, NorthDakota.graphml",0.04509248000000002
931,0500000US38071,38071,Ramsey,NorthDakota,0500000US38071.graphml,"Ramsey County, NorthDakota.graphml",0.05040089600000003
932,0500000US38073,38073,Ransom,NorthDakota,0500000US38073.graphml,"Ransom County, NorthDakota.graphml",0.03977177600000001
933,0500000US38075,38075,Renville,NorthDakota,0500000US38075.graphml,"Renville County, NorthDakota.graphml",0.04165593600000003
934,0500000US38077,38077,Richland,NorthDakota,0500000US38077.graphml,"Richland County, NorthDakota.graphml",0.09235622399999999
935,0500000US38079,38079,Rolette,NorthDakota,0500000US38079.graphml,"Rolette County, NorthDakota.graphml",0.03487296000000001
936,0500000US38081,38081,Sargent,NorthDakota,0500000US38081.graphml,"Sargent County, NorthDakota.graphml",0.04604275199999999
937,0500000US38083,38083,Sheridan,NorthDakota,0500000US38083.graphml,"Sheridan County, NorthDakota.graphml",0.024899200000000038
938,0500000US38085,38085,Sioux,NorthDakota,0500000US38085.graphml,"Sioux County, NorthDakota.graphml",0.01411443200000001
939,0500000US38087,38087,Slope,NorthDakota,0500000US38087.graphml,"Slope County, NorthDakota.graphml",0.015703679999999998
940,0500000US38089,38089,Stark,NorthDakota,0500000US38089.graphml,"Stark County, NorthDakota.graphml",0.05177305600000001
941,0500000US38091,38091,Steele,NorthDakota,0500000US38091.graphml,"Steele County, NorthDakota.graphml",0.03923110399999999
942,0500000US38093,38093,Stutsman,NorthDakota,0500000US38093.graphml,"Stutsman County, NorthDakota.graphml",0.066461312
943,0500000US38095,38095,Towner,NorthDakota,0500000US38095.graphml,"Towner County, NorthDakota.graphml",0.034332288000000016
944,0500000US38097,38097,Traill,NorthDakota,0500000US38097.graphml,"Traill County, NorthDakota.graphml",0.054197888
945,0500000US38099,38099,Walsh,NorthDakota,0500000US38099.graphml,"Walsh County, NorthDakota.graphml",0.06424537600000002
946,0500000US38101,38101,Ward,NorthDakota,0500000US38101.graphml,"Ward County, NorthDakota.graphml",0.11820608000000002
947,0500000US38103,38103,Wells,NorthDakota,0500000US38103.graphml,"Wells County, NorthDakota.graphml",0.04063193600000001
948,0500000US38105,38105,Williams,NorthDakota,0500000US38105.graphml,"Williams County, NorthDakota.graphml",0.08688806399999999
949,0500000US39001,39001,Adams,Ohio,0500000US39001.graphml,"Adams County, Ohio.graphml",0.12368652799999999
950,0500000US39003,39003,Allen,Ohio,0500000US39003.graphml,"Allen County, Ohio.graphml",0.188096128
951,0500000US39005,39005,Ashland,Ohio,0500000US39005.graphml,"Ashland County, Ohio.graphml",0.15665932800000001
952,0500000US39007,39007,Ashtabula,Ohio,0500000US39007.graphml,"Ashtabula County, Ohio.graphml",0.13965273600000003
953,0500000US39009,39009,Athens,Ohio,0500000US39009.graphml,"Athens County, Ohio.graphml",0.14079142399999997
954,0500000US39011,39011,Auglaize,Ohio,0500000US39011.graphml,"Auglaize County, Ohio.graphml",0.20808051200000002
955,0500000US39013,39013,Belmont,Ohio,0500000US39013.graphml,"Belmont County, Ohio.graphml",0.299540096
956,0500000US39015,39015,Brown,Ohio,0500000US39015.graphml,"Brown County, Ohio.graphml",0.14595648000000003
957,0500000US39017,39017,Butler,Ohio,0500000US39017.graphml,"Butler County, Ohio.graphml",0.5631873279999999
958,0500000US39019,39019,Carroll,Ohio,0500000US39019.graphml,"Carroll County, Ohio.graphml",0.12042201599999999
959,0500000US39021,39021,Champaign,Ohio,0500000US39021.graphml,"Champaign County, Ohio.graphml",0.11583449600000004
960,0500000US39023,39023,Clark,Ohio,0500000US39023.graphml,"Clark County, Ohio.graphml",0.24707033600000003
