,FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
2546,0500000US39025,39025,Clermont,Clermont County,0500000US39025.graphml,0.36027968
2547,0500000US48501,48501,Yoakum,Yoakum County,0500000US48501.graphml,0.05473446399999998
2548,0500000US41071,41071,Yamhill,Yamhill County,0500000US41071.graphml,0.20889152000000002
2549,0500000US19115,19115,Louisa,Louisa County,0500000US19115.graphml,0.06114060800000001
2550,0500000US20049,20049,Elk,Elk County,0500000US20049.graphml,0.05000358399999999
2551,0500000US39121,39121,Noble,Noble County,0500000US39121.graphml,0.11882047999999998
2552,0500000US39137,39137,Putnam,Putnam County,0500000US39137.graphml,0.14727539199999998
2553,0500000US48425,48425,Somervell,Somervell County,0500000US48425.graphml,0.08199744
2554,0500000US42075,42075,Lebanon,Lebanon County,0500000US42075.graphml,0.26377792
2555,0500000US30035,30035,Glacier,Glacier County,0500000US30035.graphml,0.050056831999999996
2556,0500000US32027,32027,Pershing,Pershing County,0500000US32027.graphml,0.026181248000000018
2557,0500000US27087,27087,Mahnomen,Mahnomen County,0500000US27087.graphml,0.0370848
2558,0500000US34031,34031,Passaic,Passaic County,0500000US34031.graphml,0.9363616000000002
2559,0500000US30047,30047,Lake,Lake County,0500000US30047.graphml,0.12914240000000007
2560,0500000US48261,48261,Kenedy,Kenedy County,0500000US48261.graphml,0.043216511999999985
2561,0500000US48033,48033,Borden,Borden County,0500000US48033.graphml,0.013377152000000003
2562,0500000US29157,29157,Perry,Perry County,0500000US29157.graphml,0.08631052800000003
2563,0500000US48411,48411,San Saba,San Saba County,0500000US48411.graphml,0.06784576
2564,0500000US40073,40073,Kingfisher,Kingfisher County,0500000US40073.graphml,0.20568025600000003
2565,0500000US48051,48051,Burleson,Burleson County,0500000US48051.graphml,0.179519104
2566,0500000US36035,36035,Fulton,Fulton County,0500000US36035.graphml,0.12476377600000002
2567,0500000US28133,28133,Sunflower,Sunflower County,0500000US28133.graphml,0.09176230399999999
2568,0500000US27053,27053,Hennepin,Hennepin County,0500000US27053.graphml,1.594510976
2569,0500000US42027,42027,Centre,Centre County,0500000US42027.graphml,0.258449024
2570,0500000US48025,48025,Bee,Bee County,0500000US48025.graphml,0.06377024
2571,0500000US47077,47077,Henderson,Henderson County,0500000US47077.graphml,0.09401510399999999
2572,0500000US19171,19171,Tama,Tama County,0500000US19171.graphml,0.08636787199999998
2573,0500000US20175,20175,Seward,Seward County,0500000US20175.graphml,0.066195072
2574,0500000US19135,19135,Monroe,Monroe County,0500000US19135.graphml,0.05237926399999998
2575,0500000US31147,31147,Richardson,Richardson County,0500000US31147.graphml,0.06301657600000002
2576,0500000US17021,17021,Christian,Christian County,0500000US17021.graphml,0.138100352
2577,0500000US12089,12089,Nassau,Nassau County,0500000US12089.graphml,0.23354534400000002
2578,0500000US12133,12133,Washington,Washington County,0500000US12133.graphml,0.14636198399999997
2579,0500000US13007,13007,Baker,Baker County,0500000US13007.graphml,0.03370150399999999
2580,0500000US13275,13275,Thomas,Thomas County,0500000US13275.graphml,0.09193024
2581,0500000US21005,21005,Anderson,Anderson County,0500000US21005.graphml,0.09184012800000002
2582,0500000US21185,21185,Oldham,Oldham County,0500000US21185.graphml,0.265449088
2583,0500000US13057,13057,Cherokee,Cherokee County,0500000US13057.graphml,0.68140608
2584,0500000US38065,38065,Oliver,Oliver County,0500000US38065.graphml,0.028204671999999986
2585,0500000US26133,26133,Osceola,Osceola County,0500000US26133.graphml,0.089034368
2586,0500000US47109,47109,McNairy,McNairy County,0500000US47109.graphml,0.12083571200000001
2587,0500000US53001,53001,Adams,Adams County,0500000US53001.graphml,0.07441574399999998
2588,0500000US29057,29057,Dade,Dade County,0500000US29057.graphml,0.07892953600000002
2589,0500000US22101,22101,St. Mary,St. Mary Parish,0500000US22101.graphml,0.08037952000000001
2590,0500000US50007,50007,Chittenden,Chittenden County,0500000US50007.graphml,0.192274048
2591,0500000US22057,22057,Lafourche,Lafourche Parish,0500000US22057.graphml,0.218349184
2592,0500000US19139,19139,Muscatine,Muscatine County,0500000US19139.graphml,0.10218252800000002
2593,0500000US12113,12113,Santa Rosa,Santa Rosa County,0500000US12113.graphml,0.49987545599999994
2594,0500000US18101,18101,Martin,Martin County,0500000US18101.graphml,0.07666035199999999
2595,0500000US21203,21203,Rockcastle,Rockcastle County,0500000US21203.graphml,0.087678592
2596,0500000US21223,21223,Trimble,Trimble County,0500000US21223.graphml,0.080879232
2597,0500000US13055,13055,Chattooga,Chattooga County,0500000US13055.graphml,0.086335104
2598,0500000US45033,45033,Dillon,Dillon County,0500000US45033.graphml,0.134094464
2599,0500000US37103,37103,Jones,Jones County,0500000US37103.graphml,0.15588518399999998
2600,0500000US29199,29199,Scotland,Scotland County,0500000US29199.graphml,0.04262259199999999
2601,0500000US20131,20131,Nemaha,Nemaha County,0500000US20131.graphml,0.077663872
2602,0500000US20137,20137,Norton,Norton County,0500000US20137.graphml,0.07360064
2603,0500000US31065,31065,Furnas,Furnas County,0500000US31065.graphml,0.05199424
2604,0500000US13087,13087,Decatur,Decatur County,0500000US13087.graphml,0.08722393600000003
2605,0500000US18177,18177,Wayne,Wayne County,0500000US18177.graphml,0.133971584
2606,0500000US21009,21009,Barren,Barren County,0500000US21009.graphml,0.11698956800000002
2607,0500000US31093,31093,Howard,Howard County,0500000US31093.graphml,0.05359577600000001
2608,0500000US38025,38025,Dunn,Dunn County,0500000US38025.graphml,0.029625983999999994
2609,0500000US06005,6005,Amador,Amador County,0500000US06005.graphml,0.11324992000000003
2610,0500000US47049,47049,Fentress,Fentress County,0500000US47049.graphml,0.07868787199999999
2611,0500000US20031,20031,Coffey,Coffey County,0500000US20031.graphml,0.08290265600000002
2612,0500000US26023,26023,Branch,Branch County,0500000US26023.graphml,0.12897446399999998
2613,0500000US51031,51031,Campbell,Campbell County,0500000US51031.graphml,0.19256895999999998
2614,0500000US39105,39105,Meigs,Meigs County,0500000US39105.graphml,0.103841408
2615,0500000US54067,54067,Nicholas,Nicholas County,0500000US54067.graphml,0.083275392
2616,0500000US40053,40053,Grant,Grant County,0500000US40053.graphml,0.08196057600000001
2617,0500000US46115,46115,Spink,Spink County,0500000US46115.graphml,0.07470656
2618,0500000US50027,50027,Windsor,Windsor County,0500000US50027.graphml,0.229011072
2619,0500000US48455,48455,Trinity,Trinity County,0500000US48455.graphml,0.12336704000000001
2620,0500000US35001,35001,Bernalillo,Bernalillo County,0500000US35001.graphml,0.74798656
2621,0500000US13205,13205,Mitchell,Mitchell County,0500000US13205.graphml,0.06539225600000001
2622,0500000US21147,21147,McCreary,McCreary County,0500000US21147.graphml,0.08331635200000001
2623,0500000US21191,21191,Pendleton,Pendleton County,0500000US21191.graphml,0.05860108800000002
2624,0500000US21215,21215,Spencer,Spencer County,0500000US21215.graphml,0.094527104
2625,0500000US30041,30041,Hill,Hill County,0500000US30041.graphml,0.07666444800000002
2626,0500000US31175,31175,Valley,Valley County,0500000US31175.graphml,0.036855424
2627,0500000US48069,48069,Castro,Castro County,0500000US48069.graphml,0.11427392
2628,0500000US24043,24043,Washington,Washington County,0500000US24043.graphml,0.32438643200000006
2629,0500000US21133,21133,Letcher,Letcher County,0500000US21133.graphml,0.09868454399999999
2630,0500000US34033,34033,Salem,Salem County,0500000US34033.graphml,0.4772327679999999
2631,0500000US51680,51680,Lynchburg,Lynchburg city,0500000US51680.graphml,0.13975104000000002
2632,0500000US05125,5125,Saline,Saline County,0500000US05125.graphml,0.36562496
2633,0500000US54053,54053,Mason,Mason County,0500000US54053.graphml,0.13757196800000002
2634,0500000US54021,54021,Gilmer,Gilmer County,0500000US54021.graphml,0.045010560000000005
2635,0500000US28063,28063,Jefferson,Jefferson County,0500000US28063.graphml,0.046993023999999994
2636,0500000US38079,38079,Rolette,Rolette County,0500000US38079.graphml,0.03272256000000001
2637,0500000US30103,30103,Treasure,Treasure County,0500000US30103.graphml,0.014630528000000004
2638,0500000US21049,21049,Clark,Clark County,0500000US21049.graphml,0.131972736
2639,0500000US26005,26005,Allegan,Allegan County,0500000US26005.graphml,0.30447168
2640,0500000US47005,47005,Benton,Benton County,0500000US47005.graphml,0.08271833600000003
2641,0500000US27015,27015,Brown,Brown County,0500000US27015.graphml,0.09152473600000002
2642,0500000US47137,47137,Pickett,Pickett County,0500000US47137.graphml,0.03876006399999998
2643,0500000US51109,51109,Louisa,Louisa County,0500000US51109.graphml,0.12276902399999998
2644,0500000US18145,18145,Shelby,Shelby County,0500000US18145.graphml,0.19988441600000004
2645,0500000US39049,39049,Franklin,Franklin County,0500000US39049.graphml,1.003204224
2646,0500000US49021,49021,Iron,Iron County,0500000US49021.graphml,0.07913433600000003
2647,0500000US32009,32009,Esmeralda,Esmeralda County,0500000US32009.graphml,0.01830464000000001
2648,0500000US26083,26083,Keweenaw,Keweenaw County,0500000US26083.graphml,0.023719552000000005
2649,0500000US49039,49039,Sanpete,Sanpete County,0500000US49039.graphml,0.06234483199999999
2650,0500000US20093,20093,Kearny,Kearny County,0500000US20093.graphml,0.04689062399999999
2651,0500000US12009,12009,Brevard,Brevard County,0500000US12009.graphml,0.546569856
2652,0500000US18105,18105,Monroe,Monroe County,0500000US18105.graphml,0.17932659199999998
2653,0500000US19117,19117,Lucas,Lucas County,0500000US19117.graphml,0.047083136000000025
2654,0500000US21239,21239,Woodford,Woodford County,0500000US21239.graphml,0.193638016
2655,0500000US45053,45053,Jasper,Jasper County,0500000US45053.graphml,0.353181312
2656,0500000US48043,48043,Brewster,Brewster County,0500000US48043.graphml,0.046743168
2657,0500000US45065,45065,McCormick,McCormick County,0500000US45065.graphml,0.144576128
2658,0500000US45087,45087,Union,Union County,0500000US45087.graphml,0.08958732800000002
2659,0500000US27103,27103,Nicollet,Nicollet County,0500000US27103.graphml,0.15704844800000003
2660,0500000US55075,55075,Marinette,Marinette County,0500000US55075.graphml,0.19420736000000002
2661,0500000US53011,53011,Clark,Clark County,0500000US53011.graphml,0.7913672959999999
2662,0500000US55099,55099,Price,Price County,0500000US55099.graphml,0.070536832
2663,0500000US18103,18103,Miami,Miami County,0500000US18103.graphml,0.177544832
2664,0500000US20053,20053,Ellsworth,Ellsworth County,0500000US20053.graphml,0.06724364800000002
2665,0500000US22123,22123,West Carroll,West Carroll Parish,0500000US22123.graphml,0.052211328
2666,0500000US12077,12077,Liberty,Liberty County,0500000US12077.graphml,0.05659814399999999
2667,0500000US20083,20083,Hodgeman,Hodgeman County,0500000US20083.graphml,0.047255168000000014
2668,0500000US20119,20119,Meade,Meade County,0500000US20119.graphml,0.05160921600000001
2669,0500000US21149,21149,McLean,McLean County,0500000US21149.graphml,0.06343027200000001
2670,0500000US28001,28001,Adams,Adams County,0500000US28001.graphml,0.10911296000000001
2671,0500000US28057,28057,Itawamba,Itawamba County,0500000US28057.graphml,0.10912524800000004
2672,0500000US21073,21073,Franklin,Franklin County,0500000US21073.graphml,0.09343756800000003
2673,0500000US23009,23009,Hancock,Hancock County,0500000US23009.graphml,0.19278604799999996
2674,0500000US23013,23013,Knox,Knox County,0500000US23013.graphml,0.098311808
2675,0500000US13217,13217,Newton,Newton County,0500000US13217.graphml,0.24369932799999997
2676,0500000US46049,46049,Faulk,Faulk County,0500000US46049.graphml,0.03722816000000001
2677,0500000US26061,26061,Houghton,Houghton County,0500000US26061.graphml,0.072183424
2678,0500000US30061,30061,Mineral,Mineral County,0500000US30061.graphml,0.038145663999999996
2679,0500000US47051,47051,Franklin,Franklin County,0500000US47051.graphml,0.14066035200000002
2680,0500000US22029,22029,Concordia,Concordia Parish,0500000US22029.graphml,0.11997555200000001
2681,0500000US22063,22063,Livingston,Livingston Parish,0500000US22063.graphml,0.34101209600000004
2682,0500000US25009,25009,Essex,Essex County,0500000US25009.graphml,1.2708409600000001
2683,0500000US46019,46019,Butte,Butte County,0500000US46019.graphml,0.036335231999999995
2684,0500000US08035,8035,Douglas,Douglas County,0500000US08035.graphml,0.77536832
2685,0500000US45079,45079,Richland,Richland County,0500000US45079.graphml,0.6141743359999999
2686,0500000US18095,18095,Madison,Madison County,0500000US18095.graphml,0.28580211200000005
2687,0500000US40099,40099,Murray,Murray County,0500000US40099.graphml,0.06557248000000002
2688,0500000US54009,54009,Brooke,Brooke County,0500000US54009.graphml,0.14342515199999997
2689,0500000US54013,54013,Calhoun,Calhoun County,0500000US54013.graphml,0.038514304
2690,0500000US51021,51021,Bland,Bland County,0500000US51021.graphml,0.11611711999999999
2691,0500000US30111,30111,Yellowstone,Yellowstone County,0500000US30111.graphml,0.19116812799999996
2692,0500000US54043,54043,Lincoln,Lincoln County,0500000US54043.graphml,0.152145536
2693,0500000US06033,6033,Lake,Lake County,0500000US06033.graphml,0.16238553600000002
2694,0500000US13131,13131,Grady,Grady County,0500000US13131.graphml,0.08775641600000003
2695,0500000US08021,8021,Conejos,Conejos County,0500000US08021.graphml,0.02349017600000003
2696,0500000US49037,49037,San Juan,San Juan County,0500000US49037.graphml,0.05275199999999999
2697,0500000US18133,18133,Putnam,Putnam County,0500000US18133.graphml,0.11779648000000001
2698,0500000US16047,16047,Gooding,Gooding County,0500000US16047.graphml,0.16164825600000002
2699,0500000US47167,47167,Tipton,Tipton County,0500000US47167.graphml,0.106856064
2700,0500000US22121,22121,West Baton Rouge,West Baton Rouge Parish,0500000US22121.graphml,0.24874969600000005
2701,0500000US29171,29171,Putnam,Putnam County,0500000US29171.graphml,0.06377433600000001
2702,0500000US56039,56039,Teton,Teton County,0500000US56039.graphml,0.07512844800000001
2703,0500000US55043,55043,Grant,Grant County,0500000US55043.graphml,0.23885376
2704,0500000US38059,38059,Morton,Morton County,0500000US38059.graphml,0.12205222400000001
2705,0500000US37041,37041,Chowan,Chowan County,0500000US37041.graphml,0.04689881600000001
2706,0500000US37021,37021,Buncombe,Buncombe County,0500000US37021.graphml,0.498589312
2707,0500000US06063,6063,Plumas,Plumas County,0500000US06063.graphml,0.14560831999999999
2708,0500000US51730,51730,Petersburg,Petersburg city,0500000US51730.graphml,0.134000256
2709,0500000US50023,50023,Washington,Washington County,0500000US50023.graphml,0.13998041600000002
2710,0500000US46093,46093,Meade,Meade County,0500000US46093.graphml,0.14020159999999995
2711,0500000US18097,18097,Marion,Marion County,0500000US18097.graphml,1.2038877440000002
2712,0500000US05017,5017,Chicot,Chicot County,0500000US05017.graphml,0.12008614399999998
2713,0500000US13021,13021,Bibb,Bibb County,0500000US13021.graphml,0.280424064
2714,0500000US05115,5115,Pope,Pope County,0500000US05115.graphml,0.14758259199999998
2715,0500000US51175,51175,Southampton,Southampton County,0500000US51175.graphml,0.10468518400000001
2716,0500000US48183,48183,Gregg,Gregg County,0500000US48183.graphml,0.20386163200000004
2717,0500000US36087,36087,Rockland,Rockland County,0500000US36087.graphml,0.7083782399999999
2718,0500000US05089,5089,Marion,Marion County,0500000US05089.graphml,0.11019020800000004
2719,0500000US51800,51800,Suffolk,Suffolk city,0500000US51800.graphml,0.320462464
2720,0500000US08041,8041,El Paso,El Paso County,0500000US08041.graphml,0.6556422399999999
2721,0500000US29187,29187,St. Francois,St. Francois County,0500000US29187.graphml,0.17817152
2722,0500000US48475,48475,Ward,Ward County,0500000US48475.graphml,0.05557824
2723,0500000US08061,8061,Kiowa,Kiowa County,0500000US08061.graphml,0.028769920000000004
2724,0500000US48487,48487,Wilbarger,Wilbarger County,0500000US48487.graphml,0.105844352
2725,0500000US41015,41015,Curry,Curry County,0500000US41015.graphml,0.06413068800000002
2726,0500000US08119,8119,Teller,Teller County,0500000US08119.graphml,0.12137228800000002
2727,0500000US29049,29049,Clinton,Clinton County,0500000US29049.graphml,0.102858368
2728,0500000US49051,49051,Wasatch,Wasatch County,0500000US49051.graphml,0.08574528000000001
2729,0500000US16029,16029,Caribou,Caribou County,0500000US16029.graphml,0.125283968
2730,0500000US37157,37157,Rockingham,Rockingham County,0500000US37157.graphml,0.249163392
2731,0500000US05117,5117,Prairie,Prairie County,0500000US05117.graphml,0.10123225600000005
2732,0500000US05011,5011,Bradley,Bradley County,0500000US05011.graphml,0.059838080000000016
2733,0500000US48193,48193,Hamilton,Hamilton County,0500000US48193.graphml,0.07432153600000002
2734,0500000US24011,24011,Caroline,Caroline County,0500000US24011.graphml,0.11859520000000004
2735,0500000US27041,27041,Douglas,Douglas County,0500000US27041.graphml,0.10808895999999998
2736,0500000US30043,30043,Jefferson,Jefferson County,0500000US30043.graphml,0.161058432
2737,0500000US51059,51059,Fairfax,Fairfax County,0500000US51059.graphml,1.742163584
2738,0500000US30023,30023,Deer Lodge,Deer Lodge County,0500000US30023.graphml,0.023289472000000006
2739,0500000US47001,47001,Anderson,Anderson County,0500000US47001.graphml,0.294407808
2740,0500000US39077,39077,Huron,Huron County,0500000US39077.graphml,0.12575091200000002
2741,0500000US13005,13005,Bacon,Bacon County,0500000US13005.graphml,0.065642112
2742,0500000US10001,10001,Kent,Kent County,0500000US10001.graphml,0.20653222400000001
2743,0500000US39173,39173,Wood,Wood County,0500000US39173.graphml,0.420560512
2744,0500000US13157,13157,Jackson,Jackson County,0500000US13157.graphml,0.306302592
2745,0500000US20003,20003,Anderson,Anderson County,0500000US20003.graphml,0.07841344
2746,0500000US17095,17095,Knox,Knox County,0500000US17095.graphml,0.12271987199999998
2747,0500000US30107,30107,Wheatland,Wheatland County,0500000US30107.graphml,0.012897920000000007
2748,0500000US47015,47015,Cannon,Cannon County,0500000US47015.graphml,0.05912537600000001
2749,0500000US23007,23007,Franklin,Franklin County,0500000US23007.graphml,0.10353011199999998
2750,0500000US21165,21165,Menifee,Menifee County,0500000US21165.graphml,0.05796211200000001
2751,0500000US46089,46089,McPherson,McPherson County,0500000US46089.graphml,0.035626623999999996
2752,0500000US08051,8051,Gunnison,Gunnison County,0500000US08051.graphml,0.05138393600000002
2753,0500000US26029,26029,Charlevoix,Charlevoix County,0500000US26029.graphml,0.08749017600000003
2754,0500000US27151,27151,Swift,Swift County,0500000US27151.graphml,0.08525785600000002
2755,0500000US39147,39147,Seneca,Seneca County,0500000US39147.graphml,0.14973299199999998
2756,0500000US13267,13267,Tattnall,Tattnall County,0500000US13267.graphml,0.11735411199999998
2757,0500000US48429,48429,Stephens,Stephens County,0500000US48429.graphml,0.11347929600000004
2758,0500000US37117,37117,Martin,Martin County,0500000US37117.graphml,0.07170828800000001
2759,0500000US30081,30081,Ravalli,Ravalli County,0500000US30081.graphml,0.093212288
2760,0500000US13317,13317,Wilkes,Wilkes County,0500000US13317.graphml,0.06712076800000003
2761,0500000US53043,53043,Lincoln,Lincoln County,0500000US53043.graphml,0.09092672000000002
2762,0500000US06081,6081,San Mateo,San Mateo County,0500000US06081.graphml,0.8746963200000001
2763,0500000US39171,39171,Williams,Williams County,0500000US39171.graphml,0.11747289600000002
2764,0500000US08009,8009,Baca,Baca County,0500000US08009.graphml,0.043871872000000006
2765,0500000US16021,16021,Boundary,Boundary County,0500000US16021.graphml,0.03456166399999999
2766,0500000US16007,16007,Bear Lake,Bear Lake County,0500000US16007.graphml,0.070758016
2767,0500000US39159,39159,Union,Union County,0500000US39159.graphml,0.24414988799999995
2768,0500000US39035,39035,Cuyahoga,Cuyahoga County,0500000US39035.graphml,0.8668442879999999
2769,0500000US48285,48285,Lavaca,Lavaca County,0500000US48285.graphml,0.128654976
2770,0500000US40105,40105,Nowata,Nowata County,0500000US40105.graphml,0.089017984
2771,0500000US13125,13125,Glascock,Glascock County,0500000US13125.graphml,0.039267968000000014
2772,0500000US41059,41059,Umatilla,Umatilla County,0500000US41059.graphml,0.18959936000000002
2773,0500000US46102,46102,Oglala Lakota,Oglala Lakota County,0500000US46102.graphml,0.04156992000000001
2774,0500000US20117,20117,Marshall,Marshall County,0500000US20117.graphml,0.09887296000000001
2775,0500000US22065,22065,Madison,Madison Parish,0500000US22065.graphml,0.12498905600000002
2776,0500000US30105,30105,Valley,Valley County,0500000US30105.graphml,0.05791705600000002
2777,0500000US13313,13313,Whitfield,Whitfield County,0500000US13313.graphml,0.19057011200000004
2778,0500000US20203,20203,Wichita,Wichita County,0500000US20203.graphml,0.03475827200000001
2779,0500000US46023,46023,Charles Mix,Charles Mix County,0500000US46023.graphml,0.05973568000000001
2780,0500000US31027,31027,Cedar,Cedar County,0500000US31027.graphml,0.09932352
2781,0500000US53035,53035,Kitsap,Kitsap County,0500000US53035.graphml,0.31540390399999996
2782,0500000US17111,17111,McHenry,McHenry County,0500000US17111.graphml,0.567824
2783,0500000US30069,30069,Petroleum,Petroleum County,0500000US30069.graphml,0.010645120000000008
2784,0500000US29033,29033,Carroll,Carroll County,0500000US29033.graphml,0.090791552
2785,0500000US53075,53075,Whitman,Whitman County,0500000US53075.graphml,0.168701568
2786,0500000US27147,27147,Steele,Steele County,0500000US27147.graphml,0.09849612800000002
2787,0500000US31169,31169,Thayer,Thayer County,0500000US31169.graphml,0.06449523199999999
2788,0500000US47033,47033,Crockett,Crockett County,0500000US47033.graphml,0.083136128
2789,0500000US19079,19079,Hamilton,Hamilton County,0500000US19079.graphml,0.064802432
2790,0500000US39165,39165,Warren,Warren County,0500000US39165.graphml,0.5338190079999999
2791,0500000US13255,13255,Spalding,Spalding County,0500000US13255.graphml,0.166936192
2792,0500000US34019,34019,Hunterdon,Hunterdon County,0500000US34019.graphml,0.4276138239999999
2793,0500000US29217,29217,Vernon,Vernon County,0500000US29217.graphml,0.12650867200000002
2794,0500000US18121,18121,Parke,Parke County,0500000US18121.graphml,0.12854028800000003
2795,0500000US19069,19069,Franklin,Franklin County,0500000US19069.graphml,0.07092595199999999
2796,0500000US13035,13035,Butts,Butts County,0500000US13035.graphml,0.10296896000000003
2797,0500000US08039,8039,Elbert,Elbert County,0500000US08039.graphml,0.198950528
2798,0500000US44001,44001,Bristol,Bristol County,0500000US44001.graphml,0.41442880000000004
2799,0500000US48035,48035,Bosque,Bosque County,0500000US48035.graphml,0.170200704
2800,0500000US44005,44005,Newport,Newport County,0500000US44005.graphml,0.457465472
2801,0500000US39045,39045,Fairfield,Fairfield County,0500000US39045.graphml,0.3626512639999999
2802,0500000US38069,38069,Pierce,Pierce County,0500000US38069.graphml,0.042634880000000014
2803,0500000US17015,17015,Carroll,Carroll County,0500000US17015.graphml,0.09812748800000001
2804,0500000US27125,27125,Red Lake,Red Lake County,0500000US27125.graphml,0.03724864
2805,0500000US41031,41031,Jefferson,Jefferson County,0500000US41031.graphml,0.06352038399999999
2806,0500000US47021,47021,Cheatham,Cheatham County,0500000US47021.graphml,0.13271411200000002
2807,0500000US46127,46127,Union,Union County,0500000US46127.graphml,0.16729664000000002
2808,0500000US01051,1051,Elmore,Elmore County,0500000US01051.graphml,0.39629580799999997
2809,0500000US13187,13187,Lumpkin,Lumpkin County,0500000US13187.graphml,0.15220697600000002
2810,0500000US39083,39083,Knox,Knox County,0500000US39083.graphml,0.19454323200000004
2811,0500000US19017,19017,Bremer,Bremer County,0500000US19017.graphml,0.07414950399999998
2812,0500000US48175,48175,Goliad,Goliad County,0500000US48175.graphml,0.05409958399999998
2813,0500000US37089,37089,Henderson,Henderson County,0500000US37089.graphml,0.371928704
2814,0500000US12061,12061,Indian River,Indian River County,0500000US12061.graphml,0.215887488
2815,0500000US48393,48393,Roberts,Roberts County,0500000US48393.graphml,0.08225548800000002
2816,0500000US31049,31049,Deuel,Deuel County,0500000US31049.graphml,0.029290112000000007
2817,0500000US36051,36051,Livingston,Livingston County,0500000US36051.graphml,0.140095104
2818,0500000US19141,19141,O'Brien,O'Brien County,0500000US19141.graphml,0.069500544
2819,0500000US48059,48059,Callahan,Callahan County,0500000US48059.graphml,0.13167782399999997
2820,0500000US48379,48379,Rains,Rains County,0500000US48379.graphml,0.08228416
2821,0500000US20067,20067,Grant,Grant County,0500000US20067.graphml,0.05335001600000003
2822,0500000US51105,51105,Lee,Lee County,0500000US51105.graphml,0.14264281600000003
2823,0500000US35051,35051,Sierra,Sierra County,0500000US35051.graphml,0.07708224
2824,0500000US05043,5043,Drew,Drew County,0500000US05043.graphml,0.08689216
2825,0500000US31123,31123,Morrill,Morrill County,0500000US31123.graphml,0.03180096000000002
2826,0500000US29015,29015,Benton,Benton County,0500000US29015.graphml,0.128679552
2827,0500000US05109,5109,Pike,Pike County,0500000US05109.graphml,0.09502681600000001
2828,0500000US08077,8077,Mesa,Mesa County,0500000US08077.graphml,0.20354624000000002
2829,0500000US29065,29065,Dent,Dent County,0500000US29065.graphml,0.11073497600000001
2830,0500000US51185,51185,Tazewell,Tazewell County,0500000US51185.graphml,0.141872768
2831,0500000US42103,42103,Pike,Pike County,0500000US42103.graphml,0.28109171200000005
2832,0500000US42115,42115,Susquehanna,Susquehanna County,0500000US42115.graphml,0.15783897600000005
2833,0500000US48343,48343,Morris,Morris County,0500000US48343.graphml,0.06845606399999998
2834,0500000US42125,42125,Washington,Washington County,0500000US42125.graphml,0.6381728
2835,0500000US50001,50001,Addison,Addison County,0500000US50001.graphml,0.12146240000000005
2836,0500000US20103,20103,Leavenworth,Leavenworth County,0500000US20103.graphml,0.3376369920000001
2837,0500000US26121,26121,Muskegon,Muskegon County,0500000US26121.graphml,0.24099187200000002
2838,0500000US28049,28049,Hinds,Hinds County,0500000US28049.graphml,0.438394496
2839,0500000US48281,48281,Lampasas,Lampasas County,0500000US48281.graphml,0.08765811200000001
2840,0500000US51107,51107,Loudoun,Loudoun County,0500000US51107.graphml,0.6861000959999999
2841,0500000US29185,29185,St. Clair,St. Clair County,0500000US29185.graphml,0.08673651199999999
2842,0500000US36025,36025,Delaware,Delaware County,0500000US36025.graphml,0.19250752000000002
2843,0500000US30071,30071,Phillips,Phillips County,0500000US30071.graphml,0.052293248000000014
2844,0500000US29129,29129,Mercer,Mercer County,0500000US29129.graphml,0.052555392000000006
2845,0500000US53045,53045,Mason,Mason County,0500000US53045.graphml,0.24721779200000002
2846,0500000US37127,37127,Nash,Nash County,0500000US37127.graphml,0.232828544
2847,0500000US51199,51199,York,York County,0500000US51199.graphml,0.41084889599999996
2848,0500000US29159,29159,Pettis,Pettis County,0500000US29159.graphml,0.137535104
2849,0500000US30063,30063,Missoula,Missoula County,0500000US30063.graphml,0.17256409600000003
2850,0500000US20019,20019,Chautauqua,Chautauqua County,0500000US20019.graphml,0.062058112
2851,0500000US48459,48459,Upshur,Upshur County,0500000US48459.graphml,0.17185548800000003
2852,0500000US51047,51047,Culpeper,Culpeper County,0500000US51047.graphml,0.22588992
2853,0500000US40061,40061,Haskell,Haskell County,0500000US40061.graphml,0.12327692800000004
2854,0500000US54069,54069,Ohio,Ohio County,0500000US54069.graphml,0.14696409600000002
2855,0500000US54065,54065,Morgan,Morgan County,0500000US54065.graphml,0.09074649600000001
2856,0500000US51165,51165,Rockingham,Rockingham County,0500000US51165.graphml,0.17233881600000003
2857,0500000US18183,18183,Whitley,Whitley County,0500000US18183.graphml,0.160222848
2858,0500000US06093,6093,Siskiyou,Siskiyou County,0500000US06093.graphml,0.20494297600000003
2859,0500000US46037,46037,Day,Day County,0500000US46037.graphml,0.07260940800000001
2860,0500000US22071,22071,Orleans,Orleans Parish,0500000US22071.graphml,0.5395616
2861,0500000US01073,1073,Jefferson,Jefferson County,0500000US01073.graphml,1.019604608
2862,0500000US01127,1127,Walker,Walker County,0500000US01127.graphml,0.22350604799999998
2863,0500000US29063,29063,DeKalb,DeKalb County,0500000US29063.graphml,0.07183936000000002
2864,0500000US12039,12039,Gadsden,Gadsden County,0500000US12039.graphml,0.15084710399999998
2865,0500000US13083,13083,Dade,Dade County,0500000US13083.graphml,0.179867264
2866,0500000US28033,28033,DeSoto,DeSoto County,0500000US28033.graphml,0.43507264
2867,0500000US51187,51187,Warren,Warren County,0500000US51187.graphml,0.13742451199999997
2868,0500000US17047,17047,Edwards,Edwards County,0500000US17047.graphml,0.08630233600000001
